2012-05-30,68,77,6,10,Rain,2012-05-30,0,0,54,BOS,CHW,30,24,1,Tied,N,37463,--
2012-05-31,73,57,8,10,,2012-05-31,0,0,55,BOS,CHW,30,25,2,1.0,N,37269,---
2012-05-31,73,57,8,10,,2012-05-31,0,0,55,BOS,CHW,30,25,2,1.0,N,37269,---
2012-06-01,62,66,12,10,,2012-06-01,0,0,56,BOS,CHW,30,26,2,2.0,D,37321,----
2012-06-01,62,66,12,10,,2012-06-01,0,0,56,BOS,CHW,30,26,2,2.0,D,37321,----
2012-06-03,58,85,14,7,Rain,2012-06-03,0,0,57,BOS,OAK,31,26,2,1.0,N,37808,+
2012-06-03,58,85,14,7,Rain,2012-06-03,0,0,57,BOS,OAK,31,26,2,1.0,N,37808,+
2012-06-04,52,90,17,5,Rain,2012-06-04,1,0,58,BOS,OAK,32,26,2,1.0,D,37485,++
2012-06-04,52,90,17,5,Rain,2012-06-04,1,0,58,BOS,OAK,32,26,2,1.0,D,37485,++
2012-06-05,53,83,8,9,Rain,2012-06-05,1,0,59,BOS,OAK,33,26,2,1.0,D,37796,+++
2012-06-05,53,83,8,9,Rain,2012-06-05,1,0,59,BOS,OAK,33,26,2,1.0,D,37796,+++
2012-06-17,58,77,9,10,,2012-06-17,0,0,69,BOS,MIL,42,27,1,up 2.5,N,37833,+++
2012-06-17,58,77,9,10,,2012-06-17,0,0,69,BOS,MIL,42,27,1,up 2.5,N,37833,+++
2012-06-18,60,74,8,10,,2012-06-18,1,0,70,BOS,MIL,42,28,1,up 1.5,N,38175,-
2012-06-18,60,74,8,10,,2012-06-18,1,0,70,BOS,MIL,42,28,1,up 1.5,N,38175,-
2012-06-19,66,77,10,10,,2012-06-19,1,0,71,BOS,MIL,43,28,1,up 1.5,D,37903,+
2012-06-19,66,77,10,10,,2012-06-19,1,0,71,BOS,MIL,43,28,1,up 1.5,D,37903,+
2012-06-20,82,64,10,10,,2012-06-20,0,0,72,BOS,SDP,44,28,1,up 1.5,N,38020,++
2012-06-20,82,64,10,10,,2012-06-20,0,0,72,BOS,SDP,44,28,1,up 1.5,N,38020,++
2012-06-21,88,52,9,10,,2012-06-21,0,0,73,BOS,SDP,44,29,1,up 1.0,N,38422,-
2012-06-21,88,52,9,10,,2012-06-21,0,0,73,BOS,SDP,44,29,1,up 1.0,N,38422,-
2012-06-22,85,59,10,10,Rain,2012-06-22,0,0,74,BOS,SDP,44,30,1,up 0.5,D,37419,--
